version,folder_id,folder_path,filename,relative_path,size_bytes,sha256,content_type,created_date,file_id
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00027.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00027.jpg,177598,18c255f772653280c2666610027e89bc8cfd3ad6e29a635c990bd7c9e41ee398,image/jpeg,2025-01-25T19:09:29.521Z,20b95348-a630-43dd-839c-533c2f51b6ff
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00028.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00028.jpg,301066,7a68f4711d61e1d6a0950c81a6f5ad28e8c46d9fef1fef610f43f77da6deb93f,image/jpeg,2025-01-25T19:09:07.427Z,f7208698-0336-4bf8-91ff-0b5de23756b1
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00029.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00029.jpg,166243,9a4d558de6aab77d665a73ffd376c82cf03705cfa0fe706605f3a6e77cd5372b,image/jpeg,2025-01-25T19:09:03.98Z,f5cd4b05-695b-4ae2-bad7-ad782f394a42
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00030.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00030.jpg,209621,92d9d513d0eaed32cf71ccceae81c5b12bb00e22a610952b32ca8d144243b96c,image/jpeg,2025-01-25T19:09:25.084Z,9e521c33-59c8-41d6-a4f5-cc1b2794494a
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00031.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00031.jpg,167623,92e99db5baf7448f5a71520a8453c911aa33e54c389fe9c8c355f835fe5eded1,image/jpeg,2025-01-25T19:09:21.591Z,7cf3dbd0-f2e8-4de7-b53e-27f604c38e19
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00032.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00032.jpg,132703,989a2fb0dcd978deff396aa4ec411e96a92d59be7be7b4e9a30c7d441119f744,image/jpeg,2025-01-25T19:09:25.237Z,3973f119-8fdc-4be4-a48e-cb89951b05a7
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00033.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00033.jpg,278061,9b21843a7ff7cd05c97baf8903cbd151f04a39eeb775bc6892b79bd84f5be5ed,image/jpeg,2025-01-25T19:09:29.455Z,5aa81b95-0a54-42b3-8634-4aa9219a56a3
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00034.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00034.jpg,162736,437d4b42e01668d214cce6aa23838a436f3c28cfd19ab6da59e4011e07087970,image/jpeg,2025-01-25T19:09:17.843Z,9243e918-a81d-4ec4-b1a1-650ed4a896d2
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00035.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00035.jpg,169309,9b816fbb749cff7186a3dd5966ad6a9b6f7f7181d6918c470feacd7bc7018316,image/jpeg,2025-01-25T19:09:21.446Z,641277c4-5769-4317-a536-ba1dd6632564
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00036.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00036.jpg,243774,b0dff0b25bd408d704f09b252a25e7aa2764a1e52582f5d7b4fb20af5f2e419b,image/jpeg,2025-01-25T19:09:17.645Z,815dbdd7-819d-4156-bc34-1910369ace57
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00037.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00037.jpg,201608,35dc92f3591857a7ff0a8721ee90960a459bc77faddf016b87877ccd07a20572,image/jpeg,2025-01-25T19:09:14.257Z,8e67ee64-8eb0-4efc-a498-a3f571609cf8
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00038.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00038.jpg,193941,ffc2671f0f360cace18170a13fbadef903fd1795d6a4165a0ea0cdfcde525602,image/jpeg,2025-01-25T19:09:07.516Z,453b9b32-42a2-4b2d-959e-837c9b0d2dbf
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00039.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00039.jpg,426844,7628cc99438c0d0d3075c65f99bbc7ede259fa63f29d2a72ae6a735407fd7f4f,image/jpeg,2025-01-25T19:09:10.733Z,b1a6eb82-a873-4b18-a1fc-6d2d3d7f49a9
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00040.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00040.jpg,191390,b469c9cf2903930723a5aa2b16fb68366c2058b8c662a9db5ac0bf16c8509be7,image/jpeg,2025-01-25T19:09:29.723Z,acade740-43a8-4c8e-99e8-71c2c1f7fac3
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00041.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00041.jpg,196400,f5145a75fe0dfb31c11fb85b495ef3047f99107289eac0b00dfe1fe72707d802,image/jpeg,2025-01-25T19:09:35.257Z,8dd9bc38-099f-42b0-90b2-32fd0346bd45
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00042.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00042.jpg,324731,e341023290cbaef0a4e681a8dc64162886c5a921b826bc5af4dd23e9baeb3463,image/jpeg,2025-01-25T19:09:39.541Z,c6aef3e5-8246-4ad4-8102-84b1168dd8ce
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00043.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00043.jpg,315987,d302da8fa91af090ddba8262fb034fbfe0d32f425fe5bea5715002a4f66a5d7b,image/jpeg,2025-01-25T19:09:35.704Z,085726df-943c-4be2-b74a-46f522a66444
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00044.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00044.jpg,351789,b6c47db228220a28fbf5c2febb130abd3e48b2318be84fe9286067529f45e6d0,image/jpeg,2025-01-25T19:09:46.271Z,ec671dc2-9435-40ef-8b21-b3783c5d6332
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00045.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00045.jpg,209608,e92a0a46fdb77f69311414439d3e77fcee61556645bd3703d33955de465a397f,image/jpeg,2025-01-25T19:09:43.426Z,705f4def-6848-410a-86c1-549cb89bd265
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00046.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00046.jpg,221965,eb381f0f3cac53230d7e39f744e31e851c9f57c4441116364d4487c2fd054ca0,image/jpeg,2025-01-25T19:09:39.982Z,f273de00-4275-4573-95ee-fce9421c3ee8
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00047.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00047.jpg,188334,659310ad7e412b58e48366c0eafcf1e37ce1dfc4117b8718ba0082b06815d9ff,image/jpeg,2025-01-25T19:09:43.015Z,80a94228-b6fe-4d99-a544-b75b8b4cced9
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00048.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00048.jpg,205015,d643db1ae7f6682543fb9f6a0ccb06f17bb9710b98438c89b3a19abc0ac51f6c,image/jpeg,2025-01-25T19:08:47.008Z,61caccad-732c-4c19-8000-67527ed49283
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00049.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00049.jpg,194993,94799e9900e5c4fce2650bab1b01dd9b0187244102a7559ed784e41887fbe1df,image/jpeg,2025-01-25T19:08:44.064Z,f3f9d0a9-11ab-4013-ba19-9383b44e258b
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00050.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00050.jpg,249547,c555245b5badc2b45e4b3f20b669680d1e28d194503519918d7382b1d42bc83b,image/jpeg,2025-01-25T19:09:46.132Z,8ee254ce-ce7a-477f-9a11-bc8cfcfcea7a
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00051.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00051.jpg,252943,ec13527ba92c82ac9450fda23e36ea513a7c3b0f5634716668401bc5ef120dfe,image/jpeg,2025-01-25T19:09:43.504Z,600e5c75-34ae-41bb-93cc-80858733b13b
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00052.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00052.jpg,172446,4020038c2416f59b18c241da102be610c11f059be66ee9cffec21e91c9e6aa69,image/jpeg,2025-01-25T19:09:39.578Z,312cff65-31f5-458e-b7fd-c578c075ebe4
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00053.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00053.jpg,393099,b1744e4f2c8f85d9c276fb4c718072e0a6c3edc5daa3f9ce07bb8329a06c6df3,image/jpeg,2025-01-25T19:09:43.166Z,d53e018e-595b-45b8-ae64-f234bcc769f7
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00054.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00054.jpg,298662,4ac6b7b034e65f8d2a79f0a00e80547b726c50b4ddbfd43e3adddfa738fa555c,image/jpeg,2025-01-25T19:09:29.936Z,2e3a49ff-44e4-4375-8505-db2bb3b1df38
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00055.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00055.jpg,291676,e52378d404437d6a7179ee967d2de437fd67a32498d4d4eba594f919f535017e,image/jpeg,2025-01-25T19:09:35.204Z,cd5ebe27-bc59-4453-a692-d0de060bb6c0
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00056.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00056.jpg,403034,800e9d8b1dd01d43b1ccfec6599176fae821591baaa8072eae8e1a6a98c2f170,image/jpeg,2025-01-25T19:09:39.559Z,d8b346e0-daae-49c6-99c8-bda861254853
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00057.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00057.jpg,321442,b8e951982b9bdf728f1a585df9042eeb8feaea311efe61e2ecf8e6c45ebfcffb,image/jpeg,2025-01-25T19:09:35.558Z,6b0c6472-f5f8-4fb3-91f6-3e881ebe60b4
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00058.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00058.jpg,355241,cb81221ec3566df4c386c5d1160f9b6bcfa0cc4fec656076a53a63cd58ecd8e6,image/jpeg,2025-01-25T19:08:55.995Z,df0b26c7-b997-4d45-af50-d256f5509543
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00059.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00059.jpg,398597,d07eb295b011aab9877a396ff0578515bae15c91e1afab7764b23e244eb446ec,image/jpeg,2025-01-25T19:08:59.074Z,f3e0b17e-3e45-445a-b321-e2350f359084
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00060.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00060.jpg,291904,da1fee65ad2df8c5a2de6d07188aafbe490952a09085eb33b29ee38b3d51fcad,image/jpeg,2025-01-25T19:08:47.334Z,b0f13998-6d61-4027-add1-e355ac047dff
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00061.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00061.jpg,393527,65a814af7f8d9dd937c62de4385b923a7eee85dddd847bed9dba4e68ff2028fe,image/jpeg,2025-01-25T19:08:44.542Z,909e0add-ce5f-4b8f-95c1-e61c61d33de5
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00062.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00062.jpg,378287,f939b519324133834fac1486598453cfd6015670c7b8b7fa440bd8c5aa7b855b,image/jpeg,2025-01-25T19:08:47.815Z,6adc77cb-203d-48a7-a4e9-47059308888c
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00063.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00063.jpg,379128,5521cab5e92426b06ec7570ce56bf9509d1eefbcdad202cce54b00ddaab73d2e,image/jpeg,2025-01-25T19:08:51.565Z,fbbb0107-e3ec-43e2-b048-4f7bf4aeb5d2
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00064.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00064.jpg,178034,d39823b7231dd12dedd58511421fd4b52f7e387906efcf6f337f0a28822ca139,image/jpeg,2025-01-25T19:08:55.98Z,f0239378-023b-4f07-9df6-6ee256d43b50
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00065.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00065.jpg,350614,ae51270e016d6437c85e60c03410ad636eddd379b0796fc66f83828eb16dd51f,image/jpeg,2025-01-25T19:08:59.092Z,1aa0ac12-4170-4cd8-8820-ce8297755e4c
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00066.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00066.jpg,389840,46a4152b9a007fcb267c8887b7dfffe69605297cb1cc05d598f135d118d81ef2,image/jpeg,2025-01-25T19:08:55.541Z,50ad7f0f-c1ec-4687-828c-4d7175d4f1c4
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00067.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00067.jpg,362175,d3aeca57348dbce32d74f5cb32a51c520d8ef8df968d259836e415db98d4cc62,image/jpeg,2025-01-25T19:08:52.132Z,097c181b-ede6-4b70-9c65-aa901aaff2ab
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00068.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00068.jpg,317445,ef298b6fdbbe8f23066def25287dd4d819806a7e41a6abd5cdebed39add8fbe4,image/jpeg,2025-01-25T19:09:30.263Z,d6275062-15e6-4a26-8ee9-53ed3637f280
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00069.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00069.jpg,295596,79066d8b724804b06fa771dad7945dc24f55f621bf077b3bb70e9a558e517c40,image/jpeg,2025-01-25T19:09:34.894Z,f409a254-d81d-4f8d-ac3b-14cdc7bdef73
3,3fb19a4b-e136-4ec8-b4d4-0c1a73d23bab,1. Tea algal leaf spot,tea_algal_leaf_spot_00070.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00070.jpg,241891,fd8d151598a379c7438b610bb3ced97437e1bd68f193c8ac39b8761c2acd6b2f,image/jpeg,2025-01-25T19:08:56.027Z,f7450f0b-0442-46f0-8e38-89fc80ecd35d
