version,folder_id,folder_path,filename,relative_path,size_bytes,sha256,content_type,created_date,file_id
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00010.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00010.jpg,400393,17d5705b9fe34bf00ba491ce6f1c807060fd7e0b2dd855db993201522a8d20a2,image/jpeg,2025-04-11T11:42:04.468Z,e781dd06-0647-4dd3-98e3-5462f6d31af2
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00011.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00011.jpg,314331,04da42a3be8a0eb81f5f81aae342a812134d5dafec1154f42e4518b5329ef0b4,image/jpeg,2025-04-11T11:42:05.452Z,3037dab1-d66c-496e-9edf-164ad0b4d8ed
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00012.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00012.jpg,306581,5ed1719f0fce149c090c1f5cff3eb28323a70cdfeb1d846e6a6a990746c76619,image/jpeg,2025-04-11T11:42:05.651Z,f6d85e9a-151b-45f0-898f-795dfe36893a
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00013.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00013.jpg,210407,dea7648f54fe0acc1bd64987fcd45747fe2581d1dbbb1412b1c2eddbc3def621,image/jpeg,2025-04-11T11:42:05.879Z,08acf468-b187-4d49-bf02-b63ddf308cde
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00014.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00014.jpg,204346,98b5fa7f3a4cadd8c8b8bec4f9e6c2e2d5a238b6cdc7ea5329f756dee8cb9037,image/jpeg,2025-04-11T11:42:06.469Z,0c1ea261-747d-4bf0-a6a4-a14975b111af
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00015.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00015.jpg,224830,3d7f28062d6eed0b12391aba156dfe92dd43fe376b803e9fb3f28edb132699ad,image/jpeg,2025-04-11T11:42:06.86Z,6d87a696-bb27-4c78-95f1-22c19a7453bc
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00016.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00016.jpg,214995,9ec83922bda6211ae9bf69fcf13da487b043879fa11f6fa882fe554207ba7446,image/jpeg,2025-04-11T11:42:06.876Z,56170ac8-45d3-469c-9cfd-240575c31b69
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00017.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00017.jpg,164685,cea0a71b0730f344dfa500e14b6b5b3ceab82921ae49b5e833af26feb4c0bf90,image/jpeg,2025-04-11T11:42:06.933Z,4d0d1e67-d9d1-448b-aadd-b01f5173e613
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00018.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00018.jpg,194321,bbb609f340fb2ab5675bf638a2c2fefd3ed6581960e4ad479fbdc26a7fcf4164,image/jpeg,2025-04-11T11:42:07.092Z,e0a268d5-1ef3-4bfb-bb3f-e840db25e0a8
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00019.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00019.jpg,187886,ccfb3cf1713bab1a61162936c4892bf1def8189cbf68efeaab950200ac89b966,image/jpeg,2025-04-11T11:42:07.323Z,e714e858-0aab-4ae9-b19b-7b34580ae671
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00020.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00020.jpg,198077,790b648f5cce42be57d10531e295c52f4cbc4a6c6c32b98abd000c028e345a19,image/jpeg,2025-04-11T11:42:07.584Z,30757955-504c-4bc6-80da-900f9a45b4e9
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00021.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00021.jpg,188332,bba4fa256a54be5d827ccf76628c38aad956dc4249fb9a78e9ffdf24d58d8e2c,image/jpeg,2025-04-11T11:42:07.766Z,0c958afc-b09c-450b-9a4e-7248ee2cc3d2
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00022.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00022.jpg,168039,1bb07013ca92ed2afa6217d4bd46e5f7a6c2cdb486e9de56ac6c12001fcc2007,image/jpeg,2025-04-11T11:42:07.938Z,3b9ac2d1-f4f3-4e64-b439-ddd429d2f801
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00023.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00023.jpg,190569,24c2da4a4122aed63e0fc212909b90761ba79a03f6909a6527fd6beebbc9a7db,image/jpeg,2025-04-11T11:42:08.348Z,c9d90054-085b-4880-973a-34f238fd8597
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00024.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00024.jpg,196371,eaed4db0938b1439abcefdf2cf76519eb53016b340eac203a7daeb95b52bf9a1,image/jpeg,2025-04-11T11:42:08.852Z,10086040-af5b-44cb-9dd7-37776842f4f8
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00025.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00025.jpg,219311,ae0c8c5f64082a266d504aee6cdecfcf5e863ccf9a9057560e97fa09f08c6d7c,image/jpeg,2025-04-11T11:42:08.922Z,a6b956a7-26a1-41c3-82e7-3f6e10e41df1
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00026.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00026.jpg,292441,fad32900d30e76cb22b2b0accf1b07a85b52c9a0d32d1d771218dd3d6e6174d7,image/jpeg,2025-04-11T11:42:09.32Z,15e3e33e-321e-401e-a087-aab1a15bb6a1
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00027.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00027.jpg,177598,18c255f772653280c2666610027e89bc8cfd3ad6e29a635c990bd7c9e41ee398,image/jpeg,2025-04-11T11:42:09.35Z,1d0f9fc0-503e-45de-b867-50a9476735d5
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00028.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00028.jpg,301066,7a68f4711d61e1d6a0950c81a6f5ad28e8c46d9fef1fef610f43f77da6deb93f,image/jpeg,2025-04-11T11:42:09.823Z,559949b0-9479-42eb-9c73-564b2087b813
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00029.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00029.jpg,166243,9a4d558de6aab77d665a73ffd376c82cf03705cfa0fe706605f3a6e77cd5372b,image/jpeg,2025-04-11T11:42:09.895Z,364f8839-10a0-4690-8d77-120b63e0b81e
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00030.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00030.jpg,209621,92d9d513d0eaed32cf71ccceae81c5b12bb00e22a610952b32ca8d144243b96c,image/jpeg,2025-04-11T11:42:10.168Z,9a99a870-f318-4174-9294-bd931a5427ae
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00031.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00031.jpg,167623,92e99db5baf7448f5a71520a8453c911aa33e54c389fe9c8c355f835fe5eded1,image/jpeg,2025-04-11T11:42:10.396Z,cc97a9d9-2c19-4e26-8159-7410395d4058
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00032.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00032.jpg,132703,989a2fb0dcd978deff396aa4ec411e96a92d59be7be7b4e9a30c7d441119f744,image/jpeg,2025-04-11T11:42:10.53Z,309ddbc9-9313-444f-8044-f47572b6bf8a
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00033.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00033.jpg,278061,9b21843a7ff7cd05c97baf8903cbd151f04a39eeb775bc6892b79bd84f5be5ed,image/jpeg,2025-04-11T11:42:10.956Z,d584a6fb-ccf4-4d4a-a67c-5e522c4006a3
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00034.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00034.jpg,162736,437d4b42e01668d214cce6aa23838a436f3c28cfd19ab6da59e4011e07087970,image/jpeg,2025-04-11T11:42:11.036Z,c3708f46-dc7a-4108-8834-5d16294d858c
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00035.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00035.jpg,169309,9b816fbb749cff7186a3dd5966ad6a9b6f7f7181d6918c470feacd7bc7018316,image/jpeg,2025-04-11T11:42:11.163Z,cd22f991-9dc0-4cba-86b7-1f9227a78db8
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00036.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00036.jpg,243774,b0dff0b25bd408d704f09b252a25e7aa2764a1e52582f5d7b4fb20af5f2e419b,image/jpeg,2025-04-11T11:42:11.505Z,aa82afcb-871d-43bb-ad1a-e054f9fd8b12
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00037.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00037.jpg,201608,35dc92f3591857a7ff0a8721ee90960a459bc77faddf016b87877ccd07a20572,image/jpeg,2025-04-11T11:42:11.648Z,c028fbc3-88a4-43b8-8568-ff80ea5bcf61
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00038.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00038.jpg,193941,ffc2671f0f360cace18170a13fbadef903fd1795d6a4165a0ea0cdfcde525602,image/jpeg,2025-04-11T11:42:11.787Z,6473acef-ed65-428b-95b0-b26430f6a2c9
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00039.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00039.jpg,426844,7628cc99438c0d0d3075c65f99bbc7ede259fa63f29d2a72ae6a735407fd7f4f,image/jpeg,2025-04-11T11:42:12.208Z,5bf713cf-64e1-4007-9374-277b1093579f
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00040.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00040.jpg,191390,b469c9cf2903930723a5aa2b16fb68366c2058b8c662a9db5ac0bf16c8509be7,image/jpeg,2025-04-11T11:42:12.189Z,1c612f4e-7e11-4756-a3ae-c42808d1c0f5
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00041.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00041.jpg,196400,f5145a75fe0dfb31c11fb85b495ef3047f99107289eac0b00dfe1fe72707d802,image/jpeg,2025-04-11T11:42:12.556Z,247c94cb-5761-48a7-8ab6-def758d7f662
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00042.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00042.jpg,324731,e341023290cbaef0a4e681a8dc64162886c5a921b826bc5af4dd23e9baeb3463,image/jpeg,2025-04-11T11:42:12.707Z,7142811d-4866-47c7-af9a-dcfc54538da0
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00043.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00043.jpg,315987,d302da8fa91af090ddba8262fb034fbfe0d32f425fe5bea5715002a4f66a5d7b,image/jpeg,2025-04-11T11:42:12.963Z,f7c7557d-ec92-43df-a7a2-a0aea68ddb0c
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00044.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00044.jpg,351789,b6c47db228220a28fbf5c2febb130abd3e48b2318be84fe9286067529f45e6d0,image/jpeg,2025-04-11T11:42:13.223Z,fc34ffd7-86b2-4273-a252-383b74d94e7d
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00045.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00045.jpg,209608,e92a0a46fdb77f69311414439d3e77fcee61556645bd3703d33955de465a397f,image/jpeg,2025-04-11T11:42:13.43Z,c67f2f14-a3ab-4874-9da1-574192a2ae55
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00046.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00046.jpg,221965,eb381f0f3cac53230d7e39f744e31e851c9f57c4441116364d4487c2fd054ca0,image/jpeg,2025-04-11T11:42:13.526Z,bf9208f6-f30d-48e7-987c-979f97ee7a30
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00047.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00047.jpg,188334,659310ad7e412b58e48366c0eafcf1e37ce1dfc4117b8718ba0082b06815d9ff,image/jpeg,2025-04-11T11:42:13.613Z,675d8109-3be9-40bf-a2fd-1d654dcb4555
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00048.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00048.jpg,205015,d643db1ae7f6682543fb9f6a0ccb06f17bb9710b98438c89b3a19abc0ac51f6c,image/jpeg,2025-04-11T11:42:13.794Z,7ee63db4-98c2-4c43-9736-16fe017305a6
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00049.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00049.jpg,194993,94799e9900e5c4fce2650bab1b01dd9b0187244102a7559ed784e41887fbe1df,image/jpeg,2025-04-11T11:42:13.953Z,99dc2872-7875-44aa-b2fc-7e1e3e35daa4
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00050.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00050.jpg,249547,c555245b5badc2b45e4b3f20b669680d1e28d194503519918d7382b1d42bc83b,image/jpeg,2025-04-11T11:42:14.059Z,8a6898de-733d-445e-94b3-faa4101ef45d
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00051.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00051.jpg,252943,ec13527ba92c82ac9450fda23e36ea513a7c3b0f5634716668401bc5ef120dfe,image/jpeg,2025-04-11T11:42:14.338Z,91d6f7b0-fca8-4baf-99eb-9015da4e1e4d
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00052.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00052.jpg,172446,4020038c2416f59b18c241da102be610c11f059be66ee9cffec21e91c9e6aa69,image/jpeg,2025-04-11T11:42:14.445Z,06a635e7-5e8b-4ab8-bfd4-6da8739a4c16
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00053.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00053.jpg,393099,b1744e4f2c8f85d9c276fb4c718072e0a6c3edc5daa3f9ce07bb8329a06c6df3,image/jpeg,2025-04-11T11:42:14.862Z,39191755-7ff2-4fb9-8ab3-83f40b7b42a3
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00054.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00054.jpg,298662,4ac6b7b034e65f8d2a79f0a00e80547b726c50b4ddbfd43e3adddfa738fa555c,image/jpeg,2025-04-11T11:42:15.05Z,62d34693-d5e9-4035-83ab-6b91ad9e3c05
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00055.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00055.jpg,291676,e52378d404437d6a7179ee967d2de437fd67a32498d4d4eba594f919f535017e,image/jpeg,2025-04-11T11:42:15.462Z,75e9dcc7-17a1-4829-9f42-494ed1525f9b
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00056.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00056.jpg,403034,800e9d8b1dd01d43b1ccfec6599176fae821591baaa8072eae8e1a6a98c2f170,image/jpeg,2025-04-11T11:42:15.747Z,3f7f13fb-d736-4440-b5a9-58b8a8a32313
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00057.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00057.jpg,321442,b8e951982b9bdf728f1a585df9042eeb8feaea311efe61e2ecf8e6c45ebfcffb,image/jpeg,2025-04-11T11:42:16.114Z,be0e5d53-3be4-4117-aa97-fdc93f63a746
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00058.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00058.jpg,355241,cb81221ec3566df4c386c5d1160f9b6bcfa0cc4fec656076a53a63cd58ecd8e6,image/jpeg,2025-04-11T11:42:16.413Z,fc210dc4-0fda-480e-ad85-261ae69bf233
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00059.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00059.jpg,398597,d07eb295b011aab9877a396ff0578515bae15c91e1afab7764b23e244eb446ec,image/jpeg,2025-04-11T11:42:16.828Z,c53aa678-2e45-4c8b-b7a7-9f84255e5417
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00060.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00060.jpg,291904,da1fee65ad2df8c5a2de6d07188aafbe490952a09085eb33b29ee38b3d51fcad,image/jpeg,2025-04-11T11:42:16.663Z,7c926805-86ae-44f9-96c1-be7ce40305c0
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00061.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00061.jpg,393527,65a814af7f8d9dd937c62de4385b923a7eee85dddd847bed9dba4e68ff2028fe,image/jpeg,2025-04-11T11:42:17.185Z,f8fe173c-cd3f-4599-aa9b-e54ef403994b
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00062.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00062.jpg,378287,f939b519324133834fac1486598453cfd6015670c7b8b7fa440bd8c5aa7b855b,image/jpeg,2025-04-11T11:42:17.123Z,d7f0af08-cc97-45cf-9ff9-08dfc7d906e8
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00063.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00063.jpg,379128,5521cab5e92426b06ec7570ce56bf9509d1eefbcdad202cce54b00ddaab73d2e,image/jpeg,2025-04-11T11:42:17.407Z,b4c87993-6bb0-4d04-8b6b-8f3c302c0739
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00064.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00064.jpg,178034,d39823b7231dd12dedd58511421fd4b52f7e387906efcf6f337f0a28822ca139,image/jpeg,2025-04-11T11:42:17.202Z,ca38a636-3a25-4b31-bc0a-2287f47df8ac
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00065.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00065.jpg,350614,ae51270e016d6437c85e60c03410ad636eddd379b0796fc66f83828eb16dd51f,image/jpeg,2025-04-11T11:42:17.607Z,f6d5394b-06d5-481b-89df-ddd246af4057
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00066.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00066.jpg,389840,46a4152b9a007fcb267c8887b7dfffe69605297cb1cc05d598f135d118d81ef2,image/jpeg,2025-04-11T11:42:17.927Z,0f1a3147-0535-4294-999d-d10242143818
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00067.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00067.jpg,362175,d3aeca57348dbce32d74f5cb32a51c520d8ef8df968d259836e415db98d4cc62,image/jpeg,2025-04-11T11:42:18.198Z,100c881a-50fa-4013-961a-5056caf5d4cf
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00068.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00068.jpg,317445,ef298b6fdbbe8f23066def25287dd4d819806a7e41a6abd5cdebed39add8fbe4,image/jpeg,2025-04-11T11:42:18.604Z,e73dc929-8cb6-4cad-ab2e-1001bebe7f8a
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00069.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00069.jpg,295596,79066d8b724804b06fa771dad7945dc24f55f621bf077b3bb70e9a558e517c40,image/jpeg,2025-04-11T11:42:18.866Z,1a7c1f85-d121-48f0-950e-118401371278
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00070.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00070.jpg,241891,fd8d151598a379c7438b610bb3ced97437e1bd68f193c8ac39b8761c2acd6b2f,image/jpeg,2025-04-11T11:42:19.139Z,1de54ee3-68ad-4b75-aae8-f85d99f6f1e0
4,25eae2ee-b9c3-42df-bea7-4fa9f62c5538,1. Tea algal leaf spot,tea_algal_leaf_spot_00071.jpg,1. Tea algal leaf spot/tea_algal_leaf_spot_00071.jpg,240212,a28760cc73d141c82f878857c805b0dccd59edb197b5248e925c54501b7b640e,image/jpeg,2025-04-11T11:42:19.45Z,1bcf4196-c649-45d3-91c5-d8a1d267468e
